27
28
25
29
21
24
20
22
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
18
16
21
24
20
22
27
29
25
27
28
25
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21 
18
20
24
21
16
18
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
20
22
22
25
21
18
25
27
28
25
22
25
21
18
20
17
22
22
25
21
18
20
17
22
22
18
16
21
24
20
22
22
25
21
18
20
17
22
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
18
16
21
24
20
22
22
18
16
21
24
20
22
22
18
16
21
24
20
22
22
25
21
18
20
17
22
22
25
21
18
20
17
22
22
25
21
18
20
17
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
18
20
17
22
22
25
21
18
20
17
22
22
18
16
21
24
20
22
22
18
16
22
25
21
18
20
17
22
22
18
16
21
24
20
22
22
18
16
21
24
20
22
22
25
21
18
20
17
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
24
20
22
27
29
25
29
22
18
16
21
24
20
22
22
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
21
24
20
22
27
29
25
27
22
18
16
21
24
20
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
25
21
18
20
17
22
22
18
16
21
27
28
25
29
22
18
16
21
24
20
22
22
18
16
21
24
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
25
21
18
20
17
22
27
29
25
22
25
21
18
20
17
22
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
25
21
18
20
17
22
22
25
21
18
20
17
22
22
18
16
21
24
20
22
22
18
16
21
24
20
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
27
29
25
27
28
25
29
22
18
16
21
24
20
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
22
18
16
21
24
20
22
22
25
21
18
20
17
22
22
18
16
21
24
25
27
28
25
29
22
25
21
18
20
17
22
22
25
21
18
20
17
22
27
29
25
27
28
25
29
27
29
25
27
28
